Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,530.22998046875,523.1300048828125,528.1500244140625,529.3099975585938,720500,529.3099975585938
2021-07-27,530.52001953125,516.4400024414062,528.02001953125,522.9099731445312,983100,522.9099731445312
2021-07-28,527.22998046875,520.9299926757812,524.5900268554688,523.0999755859375,694700,523.0999755859375
2021-07-29,528.4749755859375,521.219970703125,521.2100219726562,528.4000244140625,218698,528.4000244140625
