Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,86.41000366210938,85.04000091552734,85.98999786376953,85.81999969482422,1145000,85.81999969482422
2021-07-27,87.80999755859375,85.3499984741211,86.02999877929688,87.5999984741211,1339400,87.5999984741211
2021-07-28,87.87999725341797,85.75,87.27999877929688,86.37999725341797,1465600,86.37999725341797
2021-07-29,86.69000244140625,85.61090087890625,86.58999633789062,86.04180145263672,403656,86.04180145263672
