Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,179.41000366210938,177.85000610351562,179.02000427246094,178.0,719200,178.0
2021-07-27,179.75999450683594,177.6199951171875,177.7899932861328,179.24000549316406,901600,179.24000549316406
2021-07-28,179.07000732421875,175.39999389648438,178.6300048828125,176.5,1075800,176.5
2021-07-29,179.14999389648438,174.1999969482422,175.25,178.3800048828125,409874,178.3800048828125
