Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,245.27999877929688,242.57000732421875,242.57000732421875,243.2100067138672,2678800,243.2100067138672
2021-07-27,244.05999755859375,242.66000366210938,243.7100067138672,243.5800018310547,2116500,243.5800018310547
2021-07-28,248.39999389648438,242.63999938964844,243.3699951171875,246.50999450683594,1688000,246.50999450683594
2021-07-29,248.24000549316406,245.07659912109375,247.5,245.14500427246094,451445,245.14500427246094
