Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,74.8499984741211,73.98999786376953,74.3499984741211,74.6500015258789,2080500,74.6500015258789
2021-07-27,74.62000274658203,72.83999633789062,73.77999877929688,74.0,2355900,74.0
2021-07-28,74.80000305175781,73.08999633789062,74.01000213623047,74.25,3575800,74.25
2021-07-29,75.23999786376953,74.33499908447266,74.76000213623047,75.08999633789062,782472,75.08999633789062
