Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,586.0,577.3699951171875,586.0,577.780029296875,488400,577.780029296875
2021-07-27,581.2999877929688,565.0,568.510009765625,581.010009765625,474700,581.010009765625
2021-07-28,587.9199829101562,579.0,582.0399780273438,586.4099731445312,404000,586.4099731445312
2021-07-29,591.6627807617188,583.1799926757812,588.6199951171875,583.530029296875,137343,583.530029296875
