Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,212.0500030517578,209.58999633789062,211.41000366210938,210.42999267578125,827800,210.42999267578125
2021-07-27,214.6699981689453,209.0399932861328,210.3699951171875,211.9199981689453,1062400,211.9199981689453
2021-07-28,215.67999267578125,209.0399932861328,209.77999877929688,213.42999267578125,1124200,213.42999267578125
2021-07-29,215.88999938964844,211.92999267578125,215.88999938964844,215.0,284813,215.0
