Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,267.0899963378906,263.3500061035156,264.7799987792969,265.2799987792969,899900,265.2799987792969
2021-07-27,266.8999938964844,262.010009765625,263.19000244140625,262.92999267578125,982900,262.92999267578125
2021-07-28,263.5799865722656,253.6999969482422,262.7099914550781,256.9200134277344,1507800,256.9200134277344
2021-07-29,260.3800048828125,256.2300109863281,257.6099853515625,256.8800048828125,283604,256.8800048828125
