Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,12.949999809265137,12.600000381469727,12.699999809265137,12.920000076293945,8235900,12.920000076293945
2021-07-27,12.90999984741211,12.630000114440918,12.75,12.779999732971191,10466100,12.779999732971191
2021-07-28,12.819999694824219,12.510000228881836,12.770000457763672,12.649999618530273,11157900,12.649999618530273
2021-07-29,12.699999809265137,12.380000114440918,12.699999809265137,12.555399894714355,5147630,12.555399894714355
