Date,High,Low,Open,Close,Volume,Adj Close
2021-07-26,284.92999267578125,282.489990234375,283.3699951171875,284.6099853515625,1174400,284.6099853515625
2021-07-27,287.5,284.0299987792969,285.010009765625,286.8800048828125,1229200,286.8800048828125
2021-07-28,287.29998779296875,283.75,286.94000244140625,284.9800109863281,1636000,284.9800109863281
2021-07-29,289.5120849609375,282.260009765625,286.0,282.5050048828125,586104,282.5050048828125
